Id,LotFrontage,LotArea,LotConfig,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,Gar2,Shed,TenC,TotalBath,Bedroom/Bathroom
818,50.52774290169725,13265,CulDSac,17,8,5,2002,2002,Other,CmentBd,BrkFace,148.0,4,3,PConc,4,3,NoExposure,6,1568,5,1689,3,1,4,7,6,2,4,2002.0,2,3,857,3,3,3,150,59,0,0,0,0,0,0,7,2008,Normal,271000,0,0,0,3,1.0
819,80.0,8816,Inside,16,6,7,1971,1971,HdBoard,HdBoard,BrkFace,80.0,3,3,CBlock,3,3,Av,6,1010,4,1052,3,1,3,6,6,0,0,1971.0,1,2,440,3,3,3,0,0,0,0,0,0,0,3,6,2010,Normal,155000,0,0,0,2,1.5
820,44.0,6371,Inside,24,7,5,2009,2010,VinylSd,VinylSd,Stone,128.0,4,3,PConc,4,3,Mn,6,1358,5,1358,2,1,4,6,6,1,4,2010.0,2,2,484,3,3,3,192,35,0,0,0,0,0,0,6,2010,Partial,224000,0,0,0,3,0.6666666666666666
821,72.0,7226,CulDSac,20,7,5,2003,2003,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,798,5,1640,3,1,4,6,6,0,0,2003.0,2,2,595,3,3,3,0,45,0,0,0,0,0,0,6,2008,Normal,183000,0,0,0,3,1.0
822,60.0,6000,Inside,3,4,4,1953,1953,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,3,NoExposure,1,936,3,936,2,1,3,4,6,0,0,1974.0,1,2,576,3,3,3,0,32,112,0,0,0,0,0,2,2009,Normal,93000,0,0,0,1,2.0
823,87.08087161127274,12394,Corner,14,7,5,2003,2003,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Gd,1,847,5,1733,3,1,4,7,6,1,4,2003.0,3,2,433,3,3,3,100,48,0,0,0,0,0,0,10,2007,Family,225000,0,0,0,3,1.0
824,60.0,9900,Inside,1,6,7,1940,1950,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,NoExposure,1,778,3,1489,3,1,3,7,6,1,4,1940.0,1,1,240,3,3,3,335,0,0,0,0,0,0,2,7,2009,Normal,139500,0,0,0,2,1.5
825,81.0,11216,Inside,22,8,5,2006,2006,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,NoExposure,1,1489,5,1489,3,1,4,7,6,1,4,2006.0,2,2,776,3,3,3,0,140,0,0,0,0,0,0,6,2006,Partial,232600,0,0,0,2,1.5
826,114.0,14803,Inside,24,10,5,2007,2008,Other,CmentBd,BrkFace,816.0,5,3,PConc,5,3,Av,6,2078,5,2084,2,1,5,7,6,1,4,2007.0,3,3,1220,3,3,3,188,45,0,0,0,0,0,0,6,2008,Partial,385000,0,0,0,3,0.6666666666666666
827,50.0,6130,Inside,8,5,6,1924,1950,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,NoExposure,5,784,4,784,2,1,4,5,6,0,0,0.0,0,0,0,0,0,3,0,0,116,0,0,0,0,0,5,2008,Normal,109500,0,0,0,2,1.0
828,65.0,8529,Inside,13,7,5,2001,2001,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,6,1454,5,1434,3,1,4,6,6,1,3,2001.0,2,2,527,3,3,3,290,39,0,0,0,0,0,0,4,2009,Normal,189000,0,0,0,2,1.5
829,83.92974846433276,28698,CulDSac,16,5,5,1967,1967,Plywood,Plywood,None,0.0,3,3,PConc,3,4,Gd,2,1013,3,2126,3,1,3,7,6,0,0,1967.0,3,2,538,3,3,3,486,0,0,0,225,0,0,0,6,2009,Abnorml,185000,0,0,0,4,0.75
830,24.0,2544,Inside,22,7,5,2005,2005,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,NoExposure,1,600,5,1223,2,1,4,4,6,0,0,2005.0,2,2,480,3,3,3,0,166,0,0,0,0,0,0,7,2006,Normal,147400,0,0,0,3,0.6666666666666666
831,80.0,11900,Corner,10,6,5,1957,1957,HdBoard,HdBoard,BrkFace,387.0,3,3,CBlock,3,3,NoExposure,3,1392,3,1392,3,1,3,6,6,2,4,1957.0,2,2,458,3,3,3,0,0,0,0,192,0,0,0,6,2008,Normal,166000,0,0,0,3,1.0
832,30.0,3180,Inside,22,7,5,2005,2005,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,NoExposure,1,600,5,1200,2,1,4,4,6,0,0,2005.0,2,2,480,3,3,3,0,166,0,0,0,0,0,0,6,2006,Normal,151000,0,0,0,3,0.6666666666666666
833,44.0,9548,CulDSac,20,7,6,2003,2003,VinylSd,VinylSd,BrkFace,223.0,4,3,PConc,4,3,NoExposure,6,941,5,1829,3,1,4,7,6,1,3,2003.0,2,2,613,3,3,3,192,39,0,0,0,0,0,0,1,2010,Normal,237000,0,0,0,4,0.75
834,100.0,10004,Inside,10,6,6,1964,1964,HdBoard,Plywood,BrkFace,180.0,3,3,CBlock,3,3,NoExposure,3,1516,3,1516,3,1,3,6,6,0,0,1964.0,2,2,472,3,3,3,0,0,0,0,152,0,0,0,2,2009,Normal,167000,0,0,0,2,1.5
835,75.0,7875,Inside,10,5,6,1961,1961,VinylSd,VinylSd,BrkFace,136.0,3,3,CBlock,3,3,NoExposure,3,1144,4,1144,3,1,3,6,6,0,0,1961.0,1,2,456,3,3,3,0,0,0,0,0,0,0,2,9,2008,Normal,139950,0,0,0,2,1.5
836,60.0,9600,Inside,12,4,7,1950,1995,VinylSd,HdBoard,None,0.0,3,3,CBlock,4,3,NoExposure,4,1067,3,1067,2,1,4,4,6,0,0,1996.0,1,2,436,3,3,3,290,0,0,0,0,0,0,0,2,2010,Normal,128000,0,0,0,2,1.0
837,90.0,8100,Inside,3,5,6,1948,1973,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,NoExposure,3,1559,4,1559,2,1,3,5,6,0,0,1948.0,1,2,812,3,3,3,0,116,230,0,0,0,0,2,6,2007,Normal,153500,0,0,0,2,1.0
838,21.0,1680,Inside,4,6,5,1973,1973,HdBoard,HdBoard,BrkFace,158.0,3,3,CBlock,3,3,NoExposure,4,483,3,987,2,1,3,5,6,0,0,1973.0,1,1,264,3,3,3,0,0,0,0,0,0,0,0,11,2008,Normal,100000,0,0,0,3,0.6666666666666666
839,75.0,9525,Inside,20,5,6,1995,2006,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,1,1099,5,1099,3,1,4,6,6,0,0,1999.0,1,1,352,3,3,3,278,0,0,0,0,0,0,0,6,2008,Normal,144000,0,0,0,2,1.5
840,70.0,11767,Inside,6,5,6,1946,1995,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,4,768,5,1200,3,1,3,6,6,0,0,1946.0,1,1,240,3,3,3,0,0,0,0,0,0,0,0,5,2008,Normal,130500,0,0,0,1,3.0
841,93.19974064518662,12155,Inside,1,6,8,1925,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,4,672,3,1482,4,1,2,7,6,0,0,1934.0,1,1,400,3,3,2,0,0,254,0,0,0,0,0,3,2008,Normal,140000,0,0,0,2,2.0
842,60.0,10440,Inside,3,5,8,1904,2002,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,NoExposure,1,650,4,1539,3,1,4,8,6,1,1,1983.0,1,2,686,4,3,2,70,78,68,0,0,0,0,0,6,2008,Normal,157500,0,0,0,2,1.5
843,82.0,9020,Inside,10,6,7,1966,1966,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,3,3,Gd,3,1127,3,1165,3,1,3,6,6,0,0,1966.0,2,2,490,4,4,3,0,129,0,0,0,0,0,4,5,2008,Normal,174900,0,0,0,3,1.0
844,80.0,8000,Corner,10,5,4,1961,1961,Other,Other,None,0.0,3,3,CBlock,3,3,NoExposure,1,1800,5,1800,6,2,3,10,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2007,Normal,141000,0,0,0,2,3.0
845,100.0,12665,Inside,3,5,8,1915,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,Mn,1,876,4,1416,4,1,3,7,6,1,4,1949.0,1,3,720,3,3,3,418,0,194,0,0,0,0,0,6,2008,Normal,153900,0,0,0,2,2.0
846,52.89691397584773,16647,CulDSac,12,5,5,1975,1981,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Gd,5,1390,3,1701,3,1,3,6,6,2,3,1975.0,3,2,611,3,3,3,0,0,0,0,0,0,0,0,1,2007,Normal,171000,0,0,0,3,1.0
847,75.0,9317,Inside,13,7,5,1993,1993,HdBoard,HdBoard,BrkFace,137.0,4,3,PConc,4,3,NoExposure,5,740,5,1775,3,1,4,7,6,1,3,1993.0,1,2,425,3,3,3,234,72,192,0,0,0,0,0,7,2009,Normal,213000,0,0,0,4,0.75
848,36.0,15523,CulDSac,20,5,6,1972,1972,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,Av,4,864,5,864,3,1,3,5,6,1,2,1972.0,1,1,338,3,3,3,0,0,0,0,0,0,0,0,8,2009,Normal,133500,0,0,0,2,1.5
849,75.0,45600,Inside,16,6,8,1908,1997,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,1,907,3,2358,5,1,3,10,6,1,4,1908.0,1,2,360,2,3,3,486,40,0,0,175,0,0,0,9,2008,Normal,240000,0,0,0,3,1.6666666666666667
850,80.0,9600,FR2,23,6,7,1976,1994,Plywood,Plywood,BrkFace,360.0,4,4,CBlock,3,3,NoExposure,1,528,5,1855,3,1,3,7,6,1,3,1976.0,2,2,512,3,3,3,113,100,0,0,0,0,0,0,8,2007,Normal,187000,0,0,0,3,1.0
851,36.0,4435,Inside,20,6,5,2003,2003,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,Av,6,848,5,848,1,1,4,3,6,0,0,2003.0,3,2,420,3,3,3,140,0,0,0,0,0,0,0,11,2007,Normal,131500,0,0,0,2,0.5
852,38.82912028362542,3196,Inside,19,8,5,2003,2003,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,Gd,1,1273,5,1456,2,1,4,7,6,1,3,2003.0,3,2,400,3,3,3,143,20,0,0,0,0,0,0,5,2006,Normal,215000,0,0,0,2,1.0
853,53.0,7128,Inside,15,7,5,1941,1950,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,NoExposure,3,918,4,1646,4,1,3,7,6,2,4,1941.0,1,1,240,3,3,3,0,0,0,0,126,0,0,3,8,2007,Normal,164000,0,0,0,2,2.0
854,92.77523055396892,12095,Corner,10,6,6,1964,1964,MetalSd,HdBoard,BrkFace,115.0,3,4,CBlock,3,3,Gd,3,1127,3,1445,3,1,3,7,6,1,2,1964.0,2,2,645,3,3,3,180,0,0,0,0,0,0,3,8,2009,Normal,158000,0,0,0,2,1.5
855,102.0,17920,Inside,12,5,4,1955,1974,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,Mn,5,1763,3,1779,3,1,3,6,6,1,4,1955.0,1,2,454,3,3,3,0,418,0,0,312,0,0,0,7,2006,Abnorml,170000,0,0,0,3,1.0
856,65.63114786661494,6897,Corner,12,5,8,1962,2010,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,NoExposure,5,1040,5,1040,3,1,3,6,6,0,0,1962.0,1,1,260,3,3,3,0,104,0,0,0,0,0,0,4,2010,Normal,127000,0,0,0,3,1.0
857,72.01258511382655,10970,Inside,20,6,6,1978,1978,Plywood,HdBoard,None,0.0,3,3,CBlock,4,4,Gd,6,940,3,1026,3,1,3,5,6,0,0,1981.0,1,2,576,3,2,3,0,0,34,0,0,0,0,3,10,2008,Normal,147000,0,0,0,2,1.5
858,65.0,8125,Inside,14,6,5,1994,1995,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,NoExposure,1,702,4,1481,3,1,3,6,6,1,3,1994.0,3,2,343,3,3,3,0,36,0,0,0,0,0,0,3,2009,Normal,174000,0,0,0,3,1.0
859,80.0,10400,Inside,9,7,5,1976,1976,HdBoard,HdBoard,BrkFace,189.0,3,3,CBlock,4,3,NoExposure,1,1090,3,1370,3,1,3,6,6,1,3,1976.0,2,2,479,3,3,3,0,0,0,0,0,0,0,3,6,2009,Family,152000,0,0,0,2,1.5
860,87.0,11029,Corner,9,6,7,1968,1984,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,Mn,4,1054,3,2654,4,1,4,9,6,1,4,1968.0,1,2,619,3,3,3,0,65,0,0,222,0,0,0,8,2006,Normal,250000,0,0,0,4,1.0
861,55.0,7642,Corner,15,7,8,1918,1998,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,3,3,NoExposure,1,912,4,1426,3,1,4,7,6,1,4,1925.0,1,1,216,3,3,3,0,240,0,0,0,0,0,4,6,2007,Normal,189950,0,0,0,2,1.5
862,75.0,11625,Inside,12,5,4,1965,1965,Plywood,HdBoard,None,0.0,3,3,PConc,3,3,Mn,4,1039,5,1039,3,1,3,6,6,0,0,1965.0,1,2,504,3,3,3,0,0,0,0,0,0,0,0,4,2010,Normal,131500,0,0,0,3,1.0
863,81.0,9672,Corner,13,6,5,1984,1985,HdBoard,Plywood,None,0.0,3,3,PConc,4,3,NoExposure,6,1040,3,1097,3,1,3,6,6,0,0,1986.0,1,2,480,3,3,3,0,0,0,0,0,0,0,4,5,2010,Normal,152000,0,0,0,2,1.5
864,70.0,7931,Inside,10,5,5,1959,1959,Other,Plywood,None,0.0,3,3,CBlock,3,3,NoExposure,4,1148,3,1148,3,1,3,6,6,0,0,1959.0,1,1,672,3,3,3,0,0,0,0,0,0,0,4,7,2009,Normal,132500,0,0,0,2,1.5
865,72.0,8640,Inside,22,7,5,2007,2008,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,NoExposure,1,1372,5,1372,3,1,4,6,6,0,0,2008.0,3,2,529,3,3,3,0,140,0,0,0,0,0,0,5,2008,Partial,250580,0,0,0,2,1.5
866,70.0,8750,Inside,10,5,6,1970,1970,MetalSd,MetalSd,BrkFace,76.0,3,3,CBlock,3,3,NoExposure,4,1002,3,1002,3,1,3,5,6,0,0,1973.0,1,2,902,3,3,3,0,0,0,0,0,0,0,3,8,2009,Normal,148500,0,0,0,2,1.5
867,67.0,10656,Inside,21,8,5,2006,2007,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4,3,Av,1,1638,5,1646,3,1,4,6,6,1,4,2007.0,2,3,870,3,3,3,192,80,0,0,0,0,0,0,11,2007,Partial,248900,0,0,0,2,1.5
868,85.0,6970,Corner,12,4,5,1961,1961,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,NoExposure,5,1040,3,1120,3,1,2,5,6,0,0,1961.0,2,2,544,3,3,3,168,0,0,0,0,0,0,0,5,2007,Normal,129000,0,400,0,3,1.0
869,110.16661985660511,14762,Corner,14,5,6,1948,1950,Plywood,Plywood,None,0.0,3,3,Other,0,0,NoBsmt,0,0,4,2320,2,1,3,7,6,1,3,1979.0,1,2,672,3,3,2,120,144,0,0,0,0,0,0,5,2006,Normal,169000,0,0,0,2,1.0
870,80.0,9938,Inside,13,7,5,1993,1994,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4,3,NoExposure,6,1050,5,1949,3,1,4,8,6,1,3,1993.0,3,2,574,3,3,3,156,90,0,0,0,0,0,4,6,2010,Normal,236000,0,0,0,4,0.75
871,60.0,6600,Inside,10,5,5,1962,1962,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,1,894,4,894,2,1,3,5,6,0,0,1962.0,1,1,308,3,3,3,0,0,0,0,0,0,0,0,8,2009,Normal,109500,0,0,0,1,2.0
872,70.0,8750,Inside,20,6,5,1998,1998,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,4,3,NoExposure,6,804,5,1682,3,1,4,7,6,0,0,1998.0,2,2,523,3,3,3,0,77,0,0,0,0,0,0,6,2010,Normal,200500,0,0,0,3,1.0
873,74.0,8892,Corner,10,5,7,1953,1996,Other,Other,None,0.0,4,3,Other,3,3,Av,1,105,4,910,3,1,4,5,6,0,0,1953.0,1,2,414,3,3,3,196,0,150,0,0,0,0,2,10,2008,Normal,116000,0,0,0,1,3.0
874,60.0,12144,Inside,10,5,7,1949,1950,HdBoard,HdBoard,None,0.0,4,3,CBlock,3,3,NoExposure,3,832,4,1268,3,1,3,6,6,1,4,1949.0,1,1,288,3,3,3,0,28,0,0,0,0,0,0,9,2009,Normal,133000,0,0,0,1,3.0
875,52.0,5720,Inside,3,5,6,1941,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,1,676,5,1131,3,1,3,5,6,0,0,1941.0,1,1,200,3,3,3,26,0,0,0,0,0,0,0,8,2009,Abnorml,66500,0,0,0,2,1.5
876,75.0,9000,Inside,22,8,5,2007,2007,Other,CmentBd,None,0.0,4,3,PConc,4,3,Av,6,1184,5,2610,4,1,5,11,6,1,4,2007.0,3,2,550,3,3,3,208,364,0,0,0,0,0,0,8,2007,Partial,303477,0,0,0,3,1.3333333333333333
877,94.0,25286,Inside,17,4,5,1963,1963,HdBoard,Plywood,None,0.0,3,3,PConc,3,3,Gd,5,1064,4,1040,3,1,3,5,6,0,0,1963.0,1,2,648,3,3,3,0,0,0,0,0,0,0,0,1,2007,Normal,132250,0,0,0,2,1.5
878,74.0,8834,Inside,24,9,5,2004,2005,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5,3,NoExposure,6,1462,5,2224,4,1,5,10,6,1,4,2004.0,3,3,738,3,3,3,184,0,0,0,0,0,0,0,6,2009,Normal,350000,0,0,0,4,1.0
879,88.0,11782,Inside,12,5,7,1961,1995,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,Av,5,1109,3,1155,3,1,4,6,6,0,0,1987.0,1,2,576,3,3,3,192,0,0,0,0,0,0,3,6,2010,Normal,148000,0,400,0,2,1.5
880,44.447204076032996,7000,CulDSac,20,5,8,1978,2005,VinylSd,VinylSd,BrkFace,90.0,4,4,CBlock,3,3,NoExposure,5,864,5,864,3,1,3,6,6,0,0,1978.0,1,1,336,3,3,3,0,0,0,0,0,0,0,2,7,2009,Normal,136500,0,0,0,2,1.5
881,60.0,7024,Inside,6,5,5,2005,2006,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,NoExposure,5,1090,4,1090,2,1,3,5,6,0,0,2005.0,3,2,450,3,3,3,0,49,0,0,0,0,0,0,6,2007,Normal,157000,0,0,0,3,0.6666666666666666
882,44.0,13758,CulDSac,21,7,5,1990,1991,HdBoard,HdBoard,BrkFace,117.0,4,4,CBlock,4,3,Mn,2,1156,5,1717,3,1,4,7,6,1,3,1990.0,2,2,400,3,3,3,168,36,0,0,0,0,0,0,4,2007,Normal,187500,0,0,0,3,1.0
883,78.02246512181273,9636,Corner,14,6,5,1992,1993,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,1,808,4,1593,3,1,3,7,6,1,3,1993.0,2,2,389,3,3,3,342,40,0,0,0,0,0,3,12,2009,Normal,178000,0,0,0,3,1.0
884,60.0,6204,Inside,1,4,5,1912,1950,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3,2,NoExposure,1,795,3,2230,5,1,3,10,6,0,0,1997.0,1,1,440,3,4,3,0,188,0,0,0,0,0,0,3,2006,Normal,118500,0,0,0,2,2.5
885,65.0,7150,Inside,10,5,5,1967,1967,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3,3,NoExposure,4,892,3,892,3,1,3,5,6,0,0,1967.0,2,1,288,3,3,3,0,0,0,0,0,0,0,2,7,2009,Normal,100000,0,0,0,1,3.0
886,50.0,5119,CulDSac,22,9,5,1999,2000,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,Av,6,1698,5,1709,2,1,4,5,6,1,3,1999.0,3,2,506,3,3,3,97,65,0,0,0,0,0,0,1,2008,Abnorml,328900,0,0,0,3,0.6666666666666666
887,70.0,8393,Corner,10,5,5,1959,2005,MetalSd,MetalSd,BrkFace,122.0,3,3,CBlock,3,3,NoExposure,2,1626,5,1712,4,2,3,8,6,0,0,2005.0,3,2,588,3,3,3,272,54,0,0,0,0,0,0,6,2006,Family,145000,0,0,0,2,2.0
888,59.0,16466,Inside,6,5,7,1955,1955,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,NoExposure,1,816,3,1393,3,1,3,8,6,0,0,1955.0,1,1,300,3,3,3,121,0,0,0,265,0,0,0,4,2008,Normal,135500,0,0,0,2,1.5
889,95.0,15865,Inside,10,8,6,1970,1970,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,4,Gd,5,2217,5,2217,4,1,4,8,6,1,3,1970.0,1,2,621,3,3,3,81,207,0,0,224,0,0,0,10,2007,Normal,268000,0,0,0,3,1.3333333333333333
890,128.0,12160,Inside,10,6,4,1953,1953,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,NoExposure,4,1505,5,1505,2,1,3,6,6,1,3,1953.0,2,2,505,3,3,3,0,0,0,162,0,0,0,0,2,2009,Normal,149500,0,0,0,2,1.0
891,60.0,8064,Corner,10,5,7,1949,2006,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,Mn,1,672,5,924,3,1,3,6,6,1,1,2003.0,1,2,576,3,3,3,0,0,0,0,0,0,0,3,7,2007,Normal,122900,0,2000,0,1,3.0
892,70.0,11184,Inside,12,6,5,1978,1978,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,NoExposure,2,918,4,1683,3,1,3,7,6,1,3,1978.0,2,2,440,3,3,3,243,0,0,0,0,0,0,0,7,2009,Normal,172500,0,0,0,3,1.0
893,70.0,8414,Inside,12,6,8,1963,2003,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,6,1059,3,1068,3,1,3,6,6,0,0,1963.0,2,1,264,3,3,3,192,0,0,0,0,0,0,3,2,2006,Normal,154500,0,0,0,2,1.5
894,84.5917293836389,13284,Inside,12,5,5,1954,1954,Wd Sdng,Plywood,None,0.0,3,3,PConc,4,3,Mn,4,1383,3,1383,3,1,3,6,6,1,4,1954.0,1,1,354,3,3,3,511,116,0,0,0,0,0,4,6,2008,Normal,165000,0,0,0,2,1.5
895,64.0,7018,Inside,13,5,5,1979,1979,Plywood,Plywood,None,0.0,3,3,Other,0,0,NoBsmt,0,0,3,1535,4,2,3,8,6,0,0,1979.0,1,2,400,3,3,3,0,0,0,0,0,0,0,0,6,2009,Alloca,118858,0,0,0,2,2.0
896,71.0,7056,Inside,10,6,5,1963,1963,HdBoard,HdBoard,BrkFace,415.0,3,3,CBlock,3,3,NoExposure,4,780,3,1796,4,1,3,8,6,1,3,1963.0,2,2,483,3,3,3,0,50,0,0,0,0,0,0,10,2008,Normal,140000,0,0,0,3,1.3333333333333333
897,50.0,8765,Inside,2,4,6,1936,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,5,951,5,951,2,1,3,6,6,0,0,1936.0,1,1,327,3,3,3,0,28,0,0,0,0,0,0,4,2006,Abnorml,106500,0,0,0,1,2.0
898,64.0,7018,Inside,13,5,5,1979,1979,Plywood,Plywood,None,0.0,3,3,Other,0,0,NoBsmt,0,0,3,2240,6,2,3,12,6,0,0,1979.0,1,2,528,3,3,3,154,0,0,0,0,0,0,0,6,2009,Alloca,142953,0,0,0,2,3.0
899,100.0,12919,Inside,24,9,5,2009,2010,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,Gd,6,2330,5,2364,2,1,5,11,6,2,4,2009.0,3,3,820,3,3,3,0,67,0,0,0,0,0,0,3,2010,Partial,611657,0,0,0,4,0.5
900,65.0,6993,Inside,12,5,7,1961,1994,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,NoExposure,4,912,3,1236,3,1,3,6,6,1,3,1961.0,1,1,288,3,3,3,0,0,0,0,0,0,0,0,6,2006,Normal,135000,0,0,0,1,3.0
901,62.38660097504912,7340,Inside,10,4,6,1971,1971,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,5,858,3,858,2,1,3,4,6,0,0,1979.0,1,1,684,3,3,3,0,0,0,0,0,0,0,0,6,2007,Normal,110000,0,0,0,1,2.0
902,64.0,8712,Inside,10,5,7,1957,2000,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,Mn,4,992,3,1306,2,1,3,5,6,0,0,1968.0,1,1,756,3,3,3,0,0,0,0,0,0,0,0,5,2009,Normal,153000,0,0,0,2,1.0
903,63.0,7875,Inside,14,7,5,2003,2003,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,783,5,1509,3,1,4,8,6,1,4,2003.0,3,2,393,3,3,3,0,75,0,0,0,0,0,0,7,2006,Normal,180000,0,0,0,3,1.0
904,50.0,14859,CulDSac,14,7,5,2006,2006,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,NoExposure,1,1670,5,1670,3,1,4,7,6,1,4,2006.0,2,3,690,3,3,3,144,60,0,0,0,0,0,0,8,2006,Partial,240000,0,0,0,2,1.5
905,51.86899962567148,6173,Inside,12,5,6,1967,1967,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,NoExposure,6,876,3,902,3,1,3,6,6,0,0,1967.0,1,1,288,3,3,3,0,0,0,0,0,0,0,3,8,2007,Normal,125500,0,0,0,1,3.0
906,80.0,9920,Inside,10,5,5,1954,1954,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,NoExposure,3,1056,3,1063,3,1,3,6,6,0,0,1954.0,2,1,280,3,3,3,0,0,164,0,0,0,0,3,2,2010,Normal,128000,0,0,0,2,1.5
907,116.0,13501,Corner,22,8,5,2006,2006,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4,3,NoExposure,6,1623,5,1636,3,1,4,8,6,1,4,2006.0,2,3,865,3,3,3,0,60,0,0,0,0,0,0,6,2007,Normal,255000,0,0,0,3,1.0
908,86.0,11500,Inside,15,7,7,1936,1987,Other,Other,None,0.0,4,3,CBlock,4,3,NoExposure,3,1017,4,2057,3,1,4,6,6,1,4,1936.0,3,1,180,2,3,3,0,0,0,0,322,0,0,0,6,2006,Normal,250000,0,0,0,2,1.5
909,70.51317795173128,8885,Inside,17,5,5,1983,1983,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Av,4,864,3,902,2,1,3,5,6,0,0,1983.0,1,2,484,3,3,3,164,0,0,0,0,0,0,3,6,2006,Normal,131000,0,0,0,2,1.0
910,149.0,12589,Inside,14,6,5,2005,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,742,5,1484,3,1,4,8,6,1,4,2005.0,3,2,390,3,3,3,36,24,0,0,0,0,0,0,6,2009,Normal,174000,0,0,0,3,1.0
911,80.0,11600,Corner,10,5,5,1960,1960,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,NoExposure,3,1105,3,2274,5,2,3,12,6,0,0,1960.0,1,2,480,3,3,3,0,0,0,0,0,0,0,0,1,2010,Normal,154300,0,0,0,2,2.5
